Date,GOLD
2006-05-26,0.003855644518611978
2006-05-30,0.004609002746160051
2006-05-31,-0.017433895073299177
2006-06-01,-0.02319069947714003
2006-06-02,0.01258767482692602
2006-06-05,0.012116462953629004
2006-06-06,-0.021455204494814084
2006-06-07,-0.0031776293651432086
2006-06-08,-0.029168071590713884
2006-06-09,-0.0014775298226543665
2006-06-12,-0.0023019144787289614
2006-06-13,-0.07300591411363588
2006-06-14,-0.0003555772569444615
2006-06-15,0.0074693442970119595
2006-06-16,0.0203000882612534
2006-06-19,-0.015916976136732264
2006-06-20,0.01424057101780729
2006-06-21,0.018374025199086264
2006-06-22,-0.009021255817819096
2006-06-23,0.004465777278295446
2006-06-26,0.0
2006-06-27,-0.00547197721242787
2006-06-28,-0.005673982000504951
2006-06-29,0.014179513021132628
2006-06-30,0.04603580562659837
2006-07-05,0.022493867633200937
2006-07-06,0.010840089152389654
2006-07-07,-0.002050130646618409
2006-07-10,-0.013748439277589841
2006-07-11,0.02739951496559412
2006-07-12,0.01278854031647092
2006-07-13,0.0053895901885097075
2006-07-14,0.02098322968232358
2006-07-17,-0.02400240111910612
2006-07-18,-0.03427603539776514
2006-07-19,0.02116821271903513
2006-07-20,-0.0154301180729709
2006-07-21,-0.019154719625251726
2006-07-24,-0.011136158248523431
2006-07-25,0.007997328678444049
2006-07-26,0.0064766841938506126
2006-07-27,0.01737459660924956
2006-07-28,0.003795008359036567
2006-07-31,-0.0009451411428400558
2006-08-01,0.01907911597766976
2006-08-02,0.008200507338809615
2006-08-03,-0.010282307278864145
2006-08-04,-0.0013956030082030724
2006-08-07,0.005900602162995039
2006-08-08,-0.003241703651604033
2006-08-09,0.007433773737377081
2006-08-10,-0.023981515120580332
2006-08-11,-0.0022051100334332663
2006-08-14,-0.007892659826361448
2006-08-15,-0.009546539379474916
2006-08-16,0.009959858967118373
2006-08-17,-0.02115474397126149
2006-08-18,-0.005362445071832811
2006-08-21,0.022218652448196874
2006-08-22,-0.001758089499173221
2006-08-23,-0.001440863615247534
2006-08-24,-0.006734026174168295
2006-08-25,0.004035512510088823
2006-08-28,-0.010771723805516498
2006-08-29,-0.007475988423853552
2006-08-30,0.011462256197936505
2006-08-31,0.013275072114265818
2006-09-01,-0.0023965488760033793
2006-09-04,0.0
2006-09-05,0.02258163842829597
2006-09-06,-0.007830853563038365
2006-09-07,-0.026045777426992878
2006-09-08,-0.011993556586811227
2006-09-11,-0.03215219220948673
2006-09-12,-0.00525419590836862
2006-09-13,0.003748425763095309
2006-09-14,-0.016635525715684163
2006-09-15,-0.0050059786639296
2006-09-18,0.017002059989381424
2006-09-19,-0.016035524084470065
2006-09-20,0.0055478714888250735
2006-09-21,0.00379312449488145
2006-09-22,0.012366904940000145
2006-09-25,0.0008483202906159892
2006-09-26,0.0022037425651235676
2006-09-27,0.010317955784820532
2006-09-28,0.012891365083536721
2006-09-29,-0.010578552750516557
2006-10-02,-0.0015034470691805968
2006-10-03,-0.03580395512297563
2006-10-04,-0.024813444552953756
2006-10-05,0.016014234875444844
2006-10-06,0.002451881635836317
2006-10-09,0.010482179846414086
2006-10-10,-0.011237897174338318
2006-10-11,0.0006993589121035981
2006-10-12,0.006989341403667915
2006-10-13,0.021690092425423524
2006-10-16,0.010020422106627125
2006-10-17,-0.008407600298248163
2006-10-18,-0.0013566012827008755
2006-10-19,0.017150577631554142
2006-10-20,-0.01001669449081799
2006-10-23,-0.022428309937552737
2006-10-24,0.008107662770503232
2006-10-25,0.005475617792938037
2006-10-26,0.015656930887135045
2006-10-27,0.0023458854602862456
2006-10-30,0.010865930904980337
2006-10-31,-0.000992288091584026
2006-11-01,0.020691939257034164
2006-11-02,0.014271892923386043
2006-11-03,0.002398464888781149
2006-11-06,-0.0017547241637483335
2006-11-07,-0.00015975645236121494
2006-11-08,-0.014863333245215826
2006-11-09,0.030175170099349558
2006-11-10,-0.010393662340059007
2006-11-13,-0.0066836601589050915
2006-11-14,-0.0006408593499511728
2006-11-15,-0.00208398175442126
2006-11-16,-0.00305224805471882
2006-11-17,0.0014502488712035966
2006-11-20,-0.00048268349632940577
2006-11-21,0.01126851233490811
2006-11-22,0.0007959248492266369
2006-11-24,0.0
2006-11-28,0.013519961563482452
2006-11-29,-0.00266794126563652
2006-11-30,0.017938669416305952
2006-12-01,-0.003400853492042999
2006-12-04,0.0007755545067982261
2006-12-05,-0.004494768070667621
2006-12-06,-0.018371458846691113
2006-12-07,0.0022204986741674038
2006-12-08,-0.009178744427970509
2006-12-11,0.006229076131831324
2006-12-12,-0.004761904761904745
2006-12-13,0.0014354456364633617
2006-12-14,-0.002070471058411183
2006-12-15,-0.018512569482771357
2006-12-18,-0.001626016260162566
2006-12-19,0.012377810400549638
2006-12-20,-0.001608751671937192
2006-12-21,-0.0038671664088293367
2006-12-22,0.001455780267123119
2006-12-26,0.0074301999717252265
2006-12-27,0.005611672168507553
2006-12-28,0.011001216907866818
2006-12-29,0.0017347999738956954
2007-01-02,0.0
2007-01-03,-0.012751946576559092
2007-01-04,-0.005102776744465798
2007-01-05,-0.030453597141375188
2007-01-08,0.004298190578610139
2007-01-09,0.009218066808127645
2007-01-10,-0.0024465830365862917
2007-01-11,0.0013081243624291083
2007-01-12,0.02139120683163176
2007-01-16,-0.0014388879521383124
2007-01-17,0.012007685387698253
2007-01-18,-0.007910141106025392
2007-01-19,0.013395032277291774
2007-01-22,-0.0034618602785699837
2007-01-23,0.018790501568670015
2007-01-24,0.0037197199837251116
2007-01-25,0.00030885147401416013
2007-01-26,-0.005094146117865295
2007-01-29,-0.0021722644128200352
2007-01-30,0.0017105219450388454
2007-01-31,0.012108021802492708
2007-02-01,0.008282246033838092
2007-02-02,-0.017036829618334415
2007-02-05,0.007273308756183372
2007-02-06,0.0041480274552232466
2007-02-07,-0.0019889654858131767
2007-02-08,0.008738329470642903
2007-02-09,0.014437689969604817
2007-02-12,-0.0073408605454119424
2007-02-13,0.0019620417688295255
2007-02-14,0.005271878101057448
2007-02-15,-0.00014989004709964338
2007-02-16,0.002247864569818292
2007-02-20,-0.01749403771019964
2007-02-21,0.03515452363317384
2007-02-22,-0.0011761067018699611
2007-02-23,0.005445909683423844
2007-02-26,0.004977345243126541
2007-02-27,-0.0037872914580298067
2007-02-28,-0.021201929349868087
2007-03-01,-0.010606567615990992
2007-03-02,-0.03140568953093614
2007-03-05,-0.007482443948509387
2007-03-06,0.011151210067244177
2007-03-07,0.010562267663719593
2007-03-08,0.00430379485582244
2007-03-09,-0.005203587828316203
2007-03-12,-0.0024615009014422595
2007-03-13,-0.0012338815515128276
2007-03-14,-0.0103458175176937
2007-03-15,0.007489448603714921
2007-03-16,0.01068602020824172
2007-03-19,0.0007661661334741332
2007-03-20,0.007349638658030289
2007-03-21,0.0016719494529844336
2007-03-22,0.006676820051688237
2007-03-23,-0.010099505517728757
2007-03-26,0.010202546189262085
2007-03-27,-0.0019596755807678168
2007-03-28,0.006645558943222385
2007-03-29,-0.0075018754688672695
2007-03-30,0.0022675736961450532
2007-04-02,0.004072416601857087
2007-04-03,-0.0025537211594680587
2007-04-04,0.012198758412556465
2007-04-05,0.0031245896404965556
2007-04-09,-0.0034114324404113106
2007-04-10,0.006846220298844186
2007-04-11,0.000443440935652184
2007-04-12,-0.0025118384126674442
2007-04-13,0.015257071842115444
2007-04-16,0.006857238115643316
2007-04-17,-0.0027531712014524645
2007-04-18,0.0013077061362147813
2007-04-19,-0.006965589846215536
2007-04-20,0.01125239272890477
2007-04-23,-0.0020231566677203494
2007-04-24,-0.009267251093480255
2007-04-25,-0.00014620961606104377
2007-04-26,-0.013448255372316198
2007-04-27,0.005630445481562774
2007-04-30,0.0026521110366795053
2007-05-01,-0.008963961184331404
2007-05-02,-0.003113933192571139
2007-05-03,0.014130596716484645
2007-05-04,0.007920247155683846
2007-05-07,0.0011641265697879266
2007-05-08,-0.004215151764625724
2007-05-09,-0.007006258887782835
2007-05-10,-0.022343102278074678
2007-05-11,0.00826943347149367
2007-05-14,-0.0031314877160599774
2007-05-15,0.006731488406880981
2007-05-16,-0.019019298355079872
2007-05-17,-0.006058769957649757
2007-05-18,0.007314824296977163
2007-05-21,0.002874469612802466
2007-05-22,-0.005732461439391101
2007-05-23,0.0042482915063617455
2007-05-24,-0.01344617628914746
2007-05-25,0.0032158891055704686
2007-05-29,0.0030529691261416136
2007-05-30,-0.006087353749226976
2007-05-31,0.01209619462468181
2007-06-01,0.01543118336918492
2007-06-04,-0.0007449344322207896
2007-06-05,-0.0016401321023894466
2007-06-06,-0.0004480104598364454
2007-06-07,-0.01374572295656018
2007-06-08,-0.022117824762798777
2007-06-11,0.013632823846582154
2007-06-12,-0.0088644167830918
2007-06-13,-0.0004625871903912726
2007-06-14,0.0052452380667655785
2007-06-15,0.004450620814487882
2007-06-18,0.001986230394146249
2007-06-19,0.007471827546921883
2007-06-20,-0.006962367997735641
2007-06-21,-0.008382868777106922
2007-06-22,0.004457461609110425
2007-06-25,-0.0033665068202467507
2007-06-26,-0.014125613971231465
2007-06-27,-0.0006228989162337939
2007-06-28,0.00903847231203958
2007-06-29,0.0009266032215251574
2007-07-02,0.012961000972833148
2007-07-03,-0.0054835880973914675
2007-07-05,-0.006892326285388717
2007-07-06,0.006631689745623559
2007-07-09,0.011950341117037855
2007-07-10,0.003028009084027339
2007-07-11,-0.0033207731426886378
2007-07-12,0.00969260113945225
2007-07-13,-0.0013499690979201784
2007-07-16,-0.0012015437182878452
2007-07-17,-0.00045110946311088806
2007-07-18,0.01188500561730943
2007-07-19,0.006839186422934906
2007-07-20,0.009893697705638749
2007-07-23,-0.004532879822236824
2007-07-24,0.004994160509733225
2007-07-25,-0.01593104972170667
2007-07-26,-0.016040380200169624
2007-07-27,-0.0037735849056603765
2007-07-30,0.00621208422111752
2007-07-31,0.0042163061753683895
2007-08-01,-0.004948341141574275
2007-08-02,0.0015069319421192606
2007-08-03,0.011886886404257835
2007-08-06,-0.0014869888475836923
2007-08-07,-0.0013403193061243268
2007-08-08,0.0058157240621055095
2007-08-09,-0.01942175772563015
2007-08-10,0.013456248942220306
2007-08-13,-0.0008950851810589633
2007-08-14,-0.0016425811572983173
2007-08-15,0.0004487718203429747
2007-08-16,-0.03079688424161564
2007-08-17,0.013265520257637498
2007-08-20,-0.0003044789155087768
2007-08-21,0.0
2007-08-22,0.0036545809872006174
2007-08-23,-0.0003033700186337862
2007-08-24,0.013810859384972396
2007-08-27,-0.0017964254596276596
2007-08-28,-0.00359922528920531
2007-08-29,0.0028596678342718285
2007-08-30,-0.0019510548053209842
2007-08-31,0.012030075187969835
2007-09-04,0.014115898959881079
2007-09-05,-0.0011721432864011394
2007-09-06,0.02039014688279761
2007-09-07,0.007475578478350231
2007-09-10,0.003567351660312079
2007-09-11,0.012654663114657128
2007-09-12,-0.0004212128444636143
2007-09-13,-0.0033712941870424062
2007-09-14,0.0001409099167548611
2007-09-17,0.00873733430150092
2007-09-18,0.0
2007-09-19,0.008661654530266016
2007-09-20,0.014404465947454925
2007-09-21,-0.001365374066992997
2007-09-24,0.000957001843739036
2007-09-25,-0.0006829668305886605
2007-09-26,-0.004510645028829807
2007-09-27,0.00604150005191717
2007-09-28,0.013784598632002876
2007-10-01,0.005923565544388332
2007-10-02,-0.02328697019512549
2007-10-03,-0.0006851192222023794
2007-10-04,0.011655011850093322
2007-10-05,0.004743833095565364
2007-10-08,-0.011466343099919118
2007-10-09,0.0062773426551876454
2007-10-10,0.0040683481159140555
2007-10-11,0.014721722068461895
2007-10-12,-0.0034606357356337103
2007-10-15,0.011219397945706922
2007-10-16,-0.0001320507055361242
2007-10-17,0.0006605019815060231
2007-10-18,0.008712839057343214
2007-10-19,-0.0001308409751757944
2007-10-22,-0.01073300027098334
2007-10-23,0.004233940538125314
2007-10-24,0.003425527781208748
2007-10-25,0.007484259965536255
2007-10-26,0.021634350169666305
2007-10-29,0.006633436675501869
2007-10-30,-0.006082863948138617
2007-10-31,0.009817687526298746
2007-11-01,-0.0016413987284958909
2007-11-02,0.018970532146738384
2007-11-05,0.0029787307217883363
2007-11-06,0.015715892328573178
2007-11-07,0.012426915641723824
2007-11-08,0.005054166314117037
2007-11-09,-0.003232773189138727
2007-11-12,-0.0320720867351727
2007-11-13,-0.0106725933435321
2007-11-14,0.019819352171391413
2007-11-15,-0.033333303303736184
2007-11-16,-0.0002545008281178429
2007-11-19,-0.011327509578448858
2007-11-20,0.017378991004307176
2007-11-21,0.009236983304725888
2007-11-23,0.033099329516238285
2007-11-26,0.0024271844660195274
2007-11-27,-0.014891026383739403
2007-11-28,-0.01671382133104049
2007-11-29,-0.005999235019915616
2007-11-30,-0.016471741213389346
2007-12-03,0.007798485669574529
2007-12-04,0.016491183814928867
2007-12-05,-0.004742278610829764
2007-12-06,0.00463951373922411
2007-12-07,-0.008487253731109035
2007-12-10,0.01674217948668688
2007-12-11,0.004580923797340208
2007-12-12,0.002588089133290339
2007-12-13,-0.0178242163491088
2007-12-14,-0.0071339326746323595
2007-12-17,0.0018908357784968022
2007-12-18,0.010317076412899029
2007-12-19,-0.002366157427226012
2007-12-20,-0.00237169321783659
2007-12-21,0.015515469456341968
2007-12-24,0.0014785759525990372
2007-12-26,0.016240172742711056
2007-12-27,0.0031476702008927937
2007-12-28,0.013275404687553172
2007-12-31,-0.005597845770058507
2008-01-02,0.026470205940462677
2008-01-03,0.010968523236945638
2008-01-04,-0.0038089205160823925
2008-01-07,-0.004055150155257481
2008-01-08,0.021405333802528625
2008-01-09,0.0017084282460135825
2008-01-10,0.013871531787414737
2008-01-11,0.004934353839489036
2008-01-14,0.00613770801232727
2008-01-15,-0.0006654565241615007
2008-01-16,-0.022641536530590978
2008-01-17,-0.0012491206182529968
2008-01-18,0.0014780986844442623
2008-01-22,0.009990903627302483
2008-01-23,-0.007981087883080384
2008-01-24,0.02606232294617561
2008-01-25,0.005521811154058476
2008-01-28,0.018231713987850062
2008-01-29,-0.0021572646453107414
2008-01-30,-0.004864339118752836
2008-01-31,0.0022811608481274614
2008-02-01,-0.015172862051354041
2008-02-04,-0.004181784683527701
2008-02-05,-0.02099679465950155
2008-02-06,0.016706160272156545
2008-02-07,0.005995296220407953
2008-02-08,0.013574714887472528
2008-02-11,0.004899825653718715
2008-02-12,-0.01679488524213746
2008-02-13,-0.000991871710212533
2008-02-14,0.0009928564964836184
2008-02-15,-0.0050694693600699114
2008-02-19,0.026362414836924586
2008-02-20,0.008633714883211852
2008-02-21,0.01230472961738549
2008-02-22,-0.0014797203414356197
2008-02-25,-0.007515652089922664
2008-02-26,0.009065699894763801
2008-02-27,0.012789384772576406
2008-02-28,0.006574814978824728
2008-02-29,0.007879705117612712
2008-03-03,0.00966981241656395
2008-03-04,-0.017931712262799326
2008-03-05,0.023135166747738634
2008-03-06,-0.01135673501155876
2008-03-07,-0.002871782351762775
2008-03-10,-0.0023657557746245006
2008-03-11,0.004433434049624374
2008-03-12,0.004721797914492232
2008-03-13,0.013792399027752644
2008-03-14,0.005945807202099251
2008-03-17,0.0032057825765359205
2008-03-18,0.0017974712892800948
2008-03-19,-0.05831339641962374
2008-03-20,-0.02656931967477638
2008-03-24,-0.0014136448754692443
2008-03-25,0.017750177512409593
2008-03-26,0.015407687556416416
2008-03-27,-0.00021076101900030508
2008-03-28,-0.019182137901758267
2008-03-31,-0.015473848868134299
2008-04-01,-0.0363457622236355
2008-04-02,0.01393134834392118
2008-04-03,0.010947260566728234
2008-04-04,0.0044198895027625085
2008-04-07,0.015071520579792441
2008-04-08,-0.00942886321874159
2008-04-09,0.021444174601682242
2008-04-10,-0.005676936516244457
2008-04-11,-0.00506303163722488
2008-04-14,0.001948948544507001
2008-04-15,0.0035660122173200026
2008-04-16,0.017659053691549076
2008-04-17,-0.005607859411574823
2008-04-18,-0.02936792503131802
2008-04-21,0.002740627018795294
2008-04-22,0.008308708302736223
2008-04-23,-0.017456332862438972
2008-04-24,-0.021408104339807
2008-04-25,0.000451087527705063
2008-04-28,0.0064247206138463575
2008-04-29,-0.0209430078348386
2008-04-30,-0.013040521911320546
2008-05-01,-0.016110296216463982
2008-05-02,0.008481506614214762
2008-05-05,0.018923037809858156
2008-05-06,0.004241674032797738
2008-05-07,-0.007305963942993765
2008-05-08,0.012649494375374326
2008-05-09,0.004428826393581886
2008-05-12,-0.0009044519988340438
2008-05-13,-0.017200420954017415
2008-05-14,-0.003569344370682237
2008-05-15,0.01571524751821629
2008-05-16,0.022753128555176305
2008-05-19,0.006674082313681939
2008-05-20,0.01602209944751376
2008-05-21,0.009244154431756302
2008-05-22,-0.010883594381398187
2008-05-23,0.008388659948876498
2008-05-27,-0.01933876820553604
2008-05-28,-0.007932149509973785
2008-05-29,-0.02587450060296359
2008-05-30,0.011513879896702273
2008-06-02,0.006311322774863459
2008-06-03,-0.012655446880002419
2008-06-04,-0.0019282568273044642
2008-06-05,-0.009205632908679262
2008-06-06,0.027070471382821593
2008-06-09,-0.0007817871207780325
2008-06-10,-0.02995416053125899
2008-06-11,0.013596021962247518
2008-06-12,-0.01193588706865778
2008-06-13,0.0012655034174982038
2008-06-16,0.015282072824908122
2008-06-17,0.0007922275083440677
2008-06-18,0.007463571991633833
2008-06-19,0.012122558645198955
2008-06-20,-0.00044363359060339835
2008-06-23,-0.0183068902956538
2008-06-24,0.0049729028873948256
2008-06-25,-0.010346392353500322
2008-06-26,0.03761360862038354
2008-06-27,0.01774177268664978
2008-06-30,-0.003335817956158338
2008-07-01,0.017598777346296668
2008-07-02,0.00244030535062989
2008-07-03,-0.01365364473494568
2008-07-07,-0.004936191115550215
2008-07-08,-0.005823318721009052
2008-07-09,0.005857428393429398
2008-07-10,0.014666274992047201
2008-07-11,0.019768280479661504
2008-07-14,0.013757177912486984
2008-07-15,0.005140330972809526
2008-07-16,-0.016262682024694164
2008-07-17,0.008525693814831259
2008-07-18,-0.013092796089722913
2008-07-21,0.006058694105220308
2008-07-22,-0.015678513102184266
2008-07-23,-0.027004193656052222
2008-07-24,-0.0004336778008181552
2008-07-25,0.004989127533554738
2008-07-28,0.0010792143604014814
2008-07-29,-0.01207411757940191
2008-07-30,-0.014731557879029689
2008-07-31,0.01218296566902688
2008-08-01,-0.005361663511502912
2008-08-04,-0.009791005956064303
2008-08-05,-0.02388623551067659
2008-08-06,-0.003414523199820607
2008-08-07,-0.005596120963374029
2008-08-08,-0.01481569338831612
2008-08-11,-0.042317542911564865
2008-08-12,-0.01618988167129487
2008-08-13,0.02078691850930725
2008-08-14,-0.020363621567234813
2008-08-15,-0.027468463092950812
2008-08-18,0.017430040975866756
2008-08-19,0.014255299743517913
2008-08-20,-0.0009862998607426121
2008-08-21,0.028014331172409035
2008-08-22,-0.006722659767031791
2008-08-25,-0.009185444037756563
2008-08-26,0.0029275731273474825
2008-08-27,0.007175824971187961
2008-08-28,0.003381293214196557
2008-08-29,-0.0019256668360577711
2008-09-02,-0.029301806524366092
2008-09-03,-0.002857127693128847
2008-09-04,-0.005979802815464175
2008-09-05,-0.000376048150074082
2008-09-08,-0.00012534552281551203
2008-09-09,-0.013040782964341746
2008-09-10,-0.037098147729121456
2008-09-11,-0.021902673289827868
2008-09-12,0.02563064928217207
2008-09-15,0.029988146993338072
2008-09-16,-0.008428011482185527
2008-09-17,0.09027685201022217
2008-09-18,0.05445315137079665
2008-09-19,-0.03595836919698536
2008-09-22,0.05031379276840475
2008-09-23,-0.020356260556569805
2008-09-24,0.0039525691699604515
2008-09-25,-0.012710897404914268
2008-09-26,0.005924589420883697
2008-09-29,0.006002930848808319
2008-09-30,-0.01576221550055179
2008-10-01,0.007435369376842971
2008-10-02,-0.04734871310212785
2008-10-03,-0.012038111544621533
2008-10-06,0.04077691735726696
2008-10-07,0.018198692459579613
2008-10-08,0.02811925146330818
2008-10-09,-0.022145942354858228
2008-10-10,-0.031366721704975786
2008-10-13,-0.019289220866345325
2008-10-14,-0.0030993402615642207
2008-10-15,-0.0009565799409849696
2008-10-16,-0.040694195092758845
2008-10-17,-0.02046166489589829
2008-10-20,0.003184307830520705
2008-10-21,-0.02729812171972834
2008-10-22,-0.04281423944424778
2008-10-23,-0.027273967452521752
2008-10-24,0.022150551049153533
2008-10-27,0.017281630836659678
2008-10-28,-0.0032358424896352656
2008-10-29,0.018260517006501775
2008-10-30,-0.020722603399175088
2008-10-31,-0.027672306126242274
2008-11-03,0.01199781915116005
2008-11-04,0.0421835877530532
2008-11-05,-0.01944446059131122
2008-11-06,-0.013624680631666553
2008-11-07,0.002735229713636489
2008-11-10,0.016912115619830193
2008-11-11,-0.018240311200721004
2008-11-12,-0.019535502449410824
2008-11-13,-0.017834732583613788
2008-11-14,0.05319903348162214
2008-11-17,-0.0006734913571623258
2008-11-18,-0.012535447529429589
2008-11-19,0.004504571305077754
2008-11-20,0.017257712665503577
2008-11-21,0.05757418918877044
2008-11-24,0.03498801538452878
2008-11-25,-0.0012204051381559111
2008-11-26,-0.01209680366413779
2008-11-28,0.00952382462217849
2008-12-01,-0.050967944130025034
2008-12-02,0.008649641644983497
2008-12-03,-0.015998976315499847
2008-12-04,-0.006503642142807187
2008-12-05,-0.017412919619702594
2008-12-08,0.02251835364965027
2008-12-09,0.0065155066991529065
2008-12-10,0.04492484473728253
2008-12-11,0.022054329533590433
2008-12-12,-0.007273608707021095
2008-12-15,0.020148979738773498
2008-12-16,0.007541282749407907
2008-12-17,0.030652236448611037
2008-12-18,-0.009106656385086453
2008-12-19,-0.026989241310833023
2008-12-22,0.011716866937963255
2008-12-23,-0.010635783349289385
2008-12-24,0.011825087475581642
2008-12-26,0.0275056658005548
2008-12-29,0.004825311413223288
2008-12-30,-0.006059899315018824
2008-12-31,0.016450003443891026
2009-01-02,-0.005432308652776663
2009-01-05,-0.024578943884812743
2009-01-06,0.009566043035765581
2009-01-07,-0.028079556439321696
2009-01-08,0.015218225180910316
2009-01-09,0.00046839602701820304
2009-01-12,-0.03979866614283456
2009-01-13,-0.00024382812386647412
2009-01-14,-0.0145103813354025
2009-01-15,-0.001855976215471511
2009-01-16,0.040411522365976005
2009-01-20,0.018229462665907636
2009-01-21,-0.005850690548606541
2009-01-22,0.01012245394094169
2009-01-23,0.043229987250323676
2009-01-26,0.01474367517816133
2009-01-27,-0.010236640388518126
2009-01-28,-0.012344346608547552
2009-01-29,0.019141989041024265
2009-01-30,0.024527690648383338
2009-02-02,-0.022215006855512587
2009-02-03,-0.01621265248607351
2009-02-04,0.010762304468539874
2009-02-05,0.013309672055172195
2009-02-06,0.00032842473308147824
2009-02-09,-0.023525549212874197
2009-02-10,0.023868206197051656
2009-02-11,0.03294295193586727
2009-02-12,0.004979881614558979
2009-02-13,-0.0073800738007380184
2009-02-17,0.027084439723845
2009-02-18,0.011065162571904041
2009-02-19,-0.0016365312479457161
2009-02-20,0.026329282706521795
2009-02-23,-0.007187075558758305
2009-02-24,-0.02563844824646966
2009-02-25,-0.0035083721644411092
2009-02-26,-0.024748911786219074
2009-02-27,-0.0003185260106784993
2009-03-02,-0.0026553372278279586
2009-03-03,-0.027795501156482993
2009-03-04,-0.007558357136085325
2009-03-05,0.023178807947019875
2009-03-06,0.01628907830198223
2009-03-09,-0.02589954783061188
2009-03-10,-0.02408198357537783
2009-03-11,0.016525289450172398
2009-03-12,0.014608949292953533
2009-03-13,0.006603849199225076
2009-03-16,-0.00881911412635672
2009-03-17,-0.005642308278674735
2009-03-18,-0.030226987635386005
2009-03-19,0.07831661373908427
2009-03-20,-0.0026087864258014237
2009-03-23,-0.0038711155621323767
2009-03-24,-0.030248911386900112
2009-03-25,0.013105206088020571
2009-03-26,0.004490005411861953
2009-03-27,-0.017667066855323932
2009-03-30,-0.008125677139761645
2009-03-31,0.0077552982915756186
2009-04-01,0.003793626807519823
2009-04-02,-0.02019215167352062
2009-04-03,-0.013004241250428317
2009-04-06,-0.026909307997881937
2009-04-07,0.012277696164120666
2009-04-08,0.0029471497959210335
2009-04-09,-0.002938489626817087
2009-04-13,0.014169122451866967
2009-04-14,-0.004247220007961072
2009-04-15,0.002132633659041483
2009-04-16,-0.015120967948680675
2009-04-17,-0.01353345109076487
2009-04-20,0.02259623591684523
2009-04-21,-0.005524266532201283
2009-04-22,0.010996499802177206
2009-04-23,0.015810761173016497
2009-04-24,0.008499780289613401
2009-04-27,-0.0067862864903194264
2009-04-28,-0.01608996719007305
2009-04-29,0.007840501899315955
2009-04-30,-0.010113331528552205
2009-05-01,-0.003480449734599489
2009-05-04,0.01577287109630454
2009-05-05,0.002329233227550853
2009-05-06,0.00752460739306815
2009-05-07,0.0049423393739702615
2009-05-08,-0.0006557110228825325
2009-05-11,-0.001531085276336941
2009-05-12,0.01150054764512598
2009-05-13,0.0021656740660531693
2009-05-14,0.0027012425715828847
2009-05-15,0.0031250263082569507
2009-05-18,-0.010312639777978694
2009-05-19,0.005427113932756855
2009-05-20,0.011551346591858858
2009-05-21,0.014727841828141575
2009-05-22,0.008098456358739403
2009-05-26,-0.005633828288015175
2009-05-27,0.000104959210635025
2009-05-28,0.008707498622194665
2009-05-29,0.017992707012967957
2009-06-01,-0.00020434430887383837
2009-06-02,0.004700630222619351
2009-06-03,-0.019019540251077216
2009-06-04,0.017314683470224246
2009-06-05,-0.01987362388646763
2009-06-08,-0.010398252961493437
2009-06-09,0.002416715102939726
2009-06-10,0.0
2009-06-11,0.00765197881862556
2009-06-12,-0.022053482238883593
2009-06-15,-0.014041007887111046
2009-06-16,0.005070612847211997
2009-06-17,0.004079056384404645
2009-06-18,-0.001496711970837783
2009-06-19,0.0017130359592478772
2009-06-22,-0.016032492936530862
2009-06-23,0.0035846718614396256
2009-06-24,0.011040102719278355
2009-06-25,0.005352746098578498
2009-06-26,0.0017037979583540697
2009-06-29,-0.00031889846824273427
2009-06-30,-0.014142969462821786
2009-07-01,0.014993015618706584
2009-07-02,-0.010945789365535363
2009-07-06,-0.007198895583060194
2009-07-07,0.005194791983732516
2009-07-08,-0.021317816594741634
2009-07-09,0.007590785934062261
2009-07-10,-0.004039755550173996
2009-07-13,0.010962508075181177
2009-07-14,0.0003252958024266839
2009-07-15,0.017994553480691122
2009-07-16,-0.004259397406015553
2009-07-17,0.0022457883391322486
2009-07-20,0.012057178452610229
2009-07-21,-0.002003188628426411
2009-07-22,0.006761065475520356
2009-07-23,0.0015739769150051597
2009-07-24,-0.001781049981174676
2009-07-27,0.0005247691083185568
2009-07-28,-0.015000511880919443
2009-07-29,-0.012566547170360765
2009-07-30,0.00830458596382333
2009-07-31,0.020109088995640345
2009-08-03,0.0030407500700300183
2009-08-04,0.011394548078872857
2009-08-05,-0.0034108400960917162
2009-08-06,-0.0036299522460994105
2009-08-07,-0.003539111450880039
2009-08-10,-0.012848624203292913
2009-08-11,0.0008465479290673539
2009-08-12,0.00518082520332519
2009-08-13,0.004207426053055352
2009-08-14,-0.008065373529461572
2009-08-17,-0.013410783745545163
2009-08-18,0.003639114265744814
2009-08-19,0.005972033180160707
2009-08-20,-0.0031803244342439863
2009-08-21,0.013719051985038089
2009-08-24,-0.011435191223744035
2009-08-25,0.002334725921183667
2009-08-26,-0.00021176517419929652
2009-08-27,0.001270795533775182
2009-08-28,0.012162876784769905
2009-08-31,-0.005538127265380055
2009-09-01,0.0031522538210784212
2009-09-02,0.022939104534291266
2009-09-03,0.0196600580452726
2009-09-04,-0.0009037591784880616
2009-09-08,0.0030153783559978553
2009-09-09,-0.002605508124544298
2009-09-10,0.00010050901468972029
2009-09-11,0.009543901714883063
2009-09-14,-0.004975619343740578
2009-09-15,0.005100485509965003
2009-09-16,0.013830870063743728
2009-09-17,-0.006477609640739068
2009-09-18,-0.0030623092199142388
2009-09-21,-0.005449861210338303
2009-09-22,0.01046129308787358
2009-09-23,-0.0011832106020388533
2009-09-24,-0.01530108588351431
